,sourceID,targetID,PlayerName,StandardizedPosition,KeyPositionGroup,Year,Sum
"('janjorgensen_byu', 'lancecarson_oklahomastate_2002')",janjorgensen_byu,lancecarson_oklahomastate_2002,0.33333333333333337,1,1,1.0,0.8333333333333334
"('jaredholley_pittsburgh', 'sharrodgolightly_southcarolina_2010')",jaredholley_pittsburgh,sharrodgolightly_southcarolina_2010,0.375,1,1,1.0,0.84375
"('jarednash_westernkentucky', 'jakehale_ohio_2015')",jarednash_westernkentucky,jakehale_ohio_2015,0.4444444444444444,1,1,1.0,0.8611111111111112
"('jaredtew_airforce', 'cammontgomery_northtexas_2007')",jaredtew_airforce,cammontgomery_northtexas_2007,0.23076923076923073,1,1,1.0,0.8076923076923077
"('jasonjones_easternmichigan', 'lancecarson_oklahomastate_2002')",jasonjones_easternmichigan,lancecarson_oklahomastate_2002,0.09090909090909094,1,1,1.0,0.7727272727272727
"('jasonkelce_cincinnati', 'jakekeller_louisianamonroe_2010')",jasonkelce_cincinnati,jakekeller_louisianamonroe_2010,0.5,1,1,1.0,0.875
"('jasonpaul_southflorida', 'jtsurratt_southcarolina_2010')",jasonpaul_southflorida,jtsurratt_southcarolina_2010,0.33333333333333337,1,1,1.0,0.8333333333333334
"('jasonsouthern_southernmississippi', 'jeronboykin_troy_2010')",jasonsouthern_southernmississippi,jeronboykin_troy_2010,0.3846153846153846,1,1,1.0,0.8461538461538461
"('javonjavonhagan_ohio', 'jordanhaden_florida_2010')",javonjavonhagan_ohio,jordanhaden_florida_2010,0.4666666666666667,1,1,1.0,0.8666666666666667
"('javonjones_arkansasstate', 'orionjones_toledo_2012')",javonjones_arkansasstate,orionjones_toledo_2012,0.7,1,1,1.0,0.925
"('jayellison_georgiasouthern', 'jaleeljohnson_iowa_2012')",jayellison_georgiasouthern,jaleeljohnson_iowa_2012,0.5384615384615384,1,1,1.0,0.8846153846153846
"('jaylenhunter_middletennesseestate', 'ryanhunter_bowlinggreen_2013')",jaylenhunter_middletennesseestate,ryanhunter_bowlinggreen_2013,0.6666666666666667,1,1,1.0,0.9166666666666667
"('jaylonferguson_louisianatech', 'quavenferguson_duke_2014')",jaylonferguson_louisianatech,quavenferguson_duke_2014,0.6428571428571428,1,1,1.0,0.9107142857142857
"('jaylonrobinson_centralflorida', 'jamesrobinson_florida_2017')",jaylonrobinson_centralflorida,jamesrobinson_florida_2017,0.7142857142857143,1,1,1.0,0.9285714285714286
"('jedcollins_washingtonstate', 'paulnichols_arizona_2005')",jedcollins_washingtonstate,paulnichols_arizona_2005,0.09090909090909094,1,1,1.0,0.7727272727272727
"('jefflittlejohn_middletennesseestate', 'lancecarson_oklahomastate_2002')",jefflittlejohn_middletennesseestate,lancecarson_oklahomastate_2002,0.1428571428571429,1,1,1.0,0.7857142857142857
"('jeffluc_cincinnati', 'jeffluc_floridastate_2010')",jeffluc_cincinnati,jeffluc_floridastate_2010,1.0,1,1,1.0,1.0
"('jeffreyallison_fresnostate', 'peterawilson_tulsa_2014')",jeffreyallison_fresnostate,peterawilson_tulsa_2014,0.5,1,1,1.0,0.875
"('jemariousmoten_louisiana', 'ladarriusmadden_troy_2010')",jemariousmoten_louisiana,ladarriusmadden_troy_2010,0.4666666666666667,1,1,1.0,0.8666666666666667
"('jeremiahchapman_northtexas', 'lancecarson_oklahomastate_2002')",jeremiahchapman_northtexas,lancecarson_oklahomastate_2002,0.19999999999999996,1,1,1.0,0.8
"('jeremiahdetmer_toledo', 'colenetten_iowastate_2012')",jeremiahdetmer_toledo,colenetten_iowastate_2012,0.2857142857142857,1,1,1.0,0.8214285714285714
"('jeremycash_duke', 'jeremycash_ohiostate_2011')",jeremycash_duke,jeremycash_ohiostate_2011,1.0,1,1,1.0,1.0
"('jeremyeast_eastcarolina', 'georgedurant_louisville_2010')",jeremyeast_eastcarolina,georgedurant_louisville_2010,0.41666666666666663,1,1,1.0,0.8541666666666666
"('jerrellgavins_boisestate', 'terranceevans_troy_2010')",jerrellgavins_boisestate,terranceevans_troy_2010,0.46153846153846156,1,1,1.0,0.8653846153846154
"('jervontejackson_floridaatlantic', 'lancecarson_oklahomastate_2002')",jervontejackson_floridaatlantic,lancecarson_oklahomastate_2002,0.4,1,1,1.0,0.85
"('jessechapman_appalachianstate', 'jessechadwell_illinois_2013')",jessechapman_appalachianstate,jessechadwell_illinois_2013,0.6153846153846154,1,1,1.0,0.9038461538461539
"('jessemedrano_utsa', 'petermcbride_usc_2011')",jessemedrano_utsa,petermcbride_usc_2011,0.25,1,1,1.0,0.8125
"('jesserack_buffalo', 'paulnichols_arizona_2005')",jesserack_buffalo,paulnichols_arizona_2005,0.0,1,1,1.0,0.75
"('jigaston_troy', 'jlgaston_troy_2016')",jigaston_troy,jlgaston_troy_2016,0.875,1,1,1.0,0.96875
"('jimdavis_virginiatech', 'lancecarson_oklahomastate_2002')",jimdavis_virginiatech,lancecarson_oklahomastate_2002,0.09090909090909094,1,1,1.0,0.7727272727272727
"('jimmyscheidler_bowlinggreen', 'paulnichols_arizona_2005')",jimmyscheidler_bowlinggreen,paulnichols_arizona_2005,0.2142857142857143,1,1,1.0,0.8035714285714286
"('jimmyverdon_arizonastate', 'lancecarson_oklahomastate_2002')",jimmyverdon_arizonastate,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('jj_sandiegostate', 'ajjustice_smu_2012')",jj_sandiegostate,ajjustice_smu_2012,0.2222222222222222,1,1,1.0,0.8055555555555556
"('jjworton_centralflorida', 'tjworthy_olemiss_2011')",jjworton_centralflorida,tjworthy_olemiss_2011,0.625,1,1,1.0,0.90625
"('joedahl_washingtonstate', 'joemanley_louisville_2012')",joedahl_washingtonstate,joemanley_louisville_2012,0.5555555555555556,1,1,1.0,0.8888888888888888
"('joedavidsondavidson_bowlinggreen', 'joedavidson_bowlinggreen_2013')",joedavidsondavidson_bowlinggreen,joedavidson_bowlinggreen_2013,0.5789473684210527,1,1,1.0,0.8947368421052632
"('joelruiz_georgiastate', 'joshparris_syracuse_2012')",joelruiz_georgiastate,joshparris_syracuse_2012,0.4,1,1,1.0,0.85
"('joesouthern_southernmississippi', 'joshallen_louisianamonroe_2010')",joesouthern_southernmississippi,joshallen_louisianamonroe_2010,0.4545454545454546,1,1,1.0,0.8636363636363636
"('joeymagnifico_memphis', 'jordanfuchs_indiana_2014')",joeymagnifico_memphis,jordanfuchs_indiana_2014,0.3846153846153846,1,1,1.0,0.8461538461538461
"('johnathanrainey_newmexico', 'jessebowman_mississippistate_2007')",johnathanrainey_newmexico,jessebowman_mississippistate_2007,0.19999999999999996,1,1,1.0,0.8
"('johnlako_akron', 'joshclarke_olemiss_2017')",johnlako_akron,joshclarke_olemiss_2017,0.6,1,1,1.0,0.9
"('johnsyptak_rice', 'lancecarson_oklahomastate_2002')",johnsyptak_rice,lancecarson_oklahomastate_2002,0.0,1,1,1.0,0.75
"('johnyouboty_temple', 'roddavis_texasam_2008')",johnyouboty_temple,roddavis_texasam_2008,0.09090909090909094,1,1,1.0,0.7727272727272727
"('jonathanadams_arkansasstate', 'jonathanduhart_olddominion_2014')",jonathanadams_arkansasstate,jonathanduhart_olddominion_2014,0.6428571428571428,1,1,1.0,0.9107142857142857
"('jonathancyprien_floridainternational', 'jonathanharris_sanjosestate_2007')",jonathancyprien_floridainternational,jonathanharris_sanjosestate_2007,0.6666666666666667,1,1,1.0,0.9166666666666667
"('jonathandowling_westernkentucky', 'jonathandowling_florida_2010')",jonathandowling_westernkentucky,jonathandowling_florida_2010,1.0,1,1,1.0,1.0
"('jonathanlewis_virginiatech', 'lancecarson_oklahomastate_2002')",jonathanlewis_virginiatech,lancecarson_oklahomastate_2002,0.15384615384615385,1,1,1.0,0.7884615384615384
"('jonathannewsome_ballstate', 'johnathonwhite_eastcarolina_2011')",jonathannewsome_ballstate,johnathonwhite_eastcarolina_2011,0.5333333333333333,1,1,1.0,0.8833333333333333
"('jonathongill_louisianamonroe', 'evanwashington_lsu_2010')",jonathongill_louisianamonroe,evanwashington_lsu_2010,0.3571428571428571,1,1,1.0,0.8392857142857143
"('jonathonnewsome_ballstate', 'johnathanhankins_ohiostate_2010')",jonathonnewsome_ballstate,johnathanhankins_ohiostate_2010,0.4375,1,1,1.0,0.859375
"('jonbaldwin_pittsburgh', 'kemontebateman_arizonastate_2008')",jonbaldwin_pittsburgh,kemontebateman_arizonastate_2008,0.3571428571428571,1,1,1.0,0.8392857142857143
"('jondavis_airforce', 'jonathanharris_sanjosestate_2007')",jondavis_airforce,jonathanharris_sanjosestate_2007,0.4285714285714286,1,1,1.0,0.8571428571428572
"('jonesjones_bowlinggreen', 'byranjones_arkansas_2010')",jonesjones_bowlinggreen,byranjones_arkansas_2010,0.5,1,1,1.0,0.875
"('jontrellt_utahstate', 'montrellcustis_olemiss_2015')",jontrellt_utahstate,montrellcustis_olemiss_2015,0.5714285714285714,1,1,1.0,0.8928571428571428
"('jordaneason_airforce', 'codygibson_southcarolina_2010')",jordaneason_airforce,codygibson_southcarolina_2010,0.4545454545454546,1,1,1.0,0.8636363636363636
"('jordangandy_northernillinois', 'jordanhendy_toledo_2018')",jordangandy_northernillinois,jordanhendy_toledo_2018,0.8181818181818181,1,1,1.0,0.9545454545454546
"('jordanhaden_toledo', 'jordanhaden_florida_2010')",jordanhaden_toledo,jordanhaden_florida_2010,1.0,1,1,1.0,1.0
"('jordanharris_louisianatech', 'jordanharris_iowastate_2014')",jordanharris_louisianatech,jordanharris_iowastate_2014,1.0,1,1,1.0,1.0
"('jordanjackson_airforce', 'jordanthompson_northwestern_2015')",jordanjackson_airforce,jordanthompson_northwestern_2015,0.6428571428571428,1,1,1.0,0.9107142857142857
"('jordanpierce_airforce', 'jordanwallace_indiana_2012')",jordanpierce_airforce,jordanwallace_indiana_2012,0.6153846153846154,1,1,1.0,0.9038461538461539
"('jordanrae_centralflorida', 'jawuanjames_tennessee_2010')",jordanrae_centralflorida,jawuanjames_tennessee_2010,0.4545454545454546,1,1,1.0,0.8636363636363636
"('jordanwhite_westernmichigan', 'lanceray_arkansas_2009')",jordanwhite_westernmichigan,lanceray_arkansas_2009,0.18181818181818177,1,1,1.0,0.7954545454545454
"('josephbrunson_louisianatech', 'josephbrunson_louisiana_2012')",josephbrunson_louisianatech,josephbrunson_louisiana_2012,1.0,1,1,1.0,1.0
"('joshcuthbert_louisianatech', 'lanceschuffert_southernmississippi_2011')",joshcuthbert_louisianatech,lanceschuffert_southernmississippi_2011,0.3571428571428571,1,1,1.0,0.8392857142857143
"('joshhrobinson_centralflorida', 'geneanderson_southernmississippi_2007')",joshhrobinson_centralflorida,geneanderson_southernmississippi_2007,0.23076923076923073,1,1,1.0,0.8076923076923077
"('joshlove_sanjosestate', 'joshrosen_ucla_2015')",joshlove_sanjosestate,joshrosen_ucla_2015,0.6666666666666667,1,1,1.0,0.9166666666666667
"('joshmagee_southalabama', 'joshmalone_tennessee_2014')",joshmagee_southalabama,joshmalone_tennessee_2014,0.7,1,1,1.0,0.925
"('joshpinnick_floridaatlantic', 'lancecarson_oklahomastate_2002')",joshpinnick_floridaatlantic,lancecarson_oklahomastate_2002,0.0,1,1,1.0,0.75
"('joshthomas_appalachianstate', 'joshthompson_texas_2017')",joshthomas_appalachianstate,joshthompson_texas_2017,0.75,1,1,1.0,0.9375
"('joshuakelley_ucla', 'joshfoley_newmexicostate_2017')",joshuakelley_ucla,joshfoley_newmexicostate_2017,0.5833333333333333,1,1,1.0,0.8958333333333333
"('joshuamccain_idaho', 'joshuaatkinson_tulsa_2012')",joshuamccain_idaho,joshuaatkinson_tulsa_2012,0.5,1,1,1.0,0.875
"('joshuaposley_ballstate', 'joshmanley_syracuse_2012')",joshuaposley_ballstate,joshmanley_syracuse_2012,0.6666666666666667,1,1,1.0,0.9166666666666667
"('josiahjosiahyazdani_ohio', 'jaimiesalazar_arizona_2011')",josiahjosiahyazdani_ohio,jaimiesalazar_arizona_2011,0.368421052631579,1,1,1.0,0.8421052631578947
"('jpercy_boisestate', 'joshshirley_washington_2010')",jpercy_boisestate,joshshirley_washington_2010,0.2727272727272727,1,1,1.0,0.8181818181818181
"('jtjones_miamiofohio', 'noahjones_michiganstate_2013')",jtjones_miamiofohio,noahjones_michiganstate_2013,0.5555555555555556,1,1,1.0,0.8888888888888888
"('jujuschuster_usc', 'justinhunter_tennessee_2010')",jujuschuster_usc,justinhunter_tennessee_2010,0.5833333333333333,1,1,1.0,0.8958333333333333
"('juniordiaz_floridaatlantic', 'juliogarcia_unlv_2016')",juniordiaz_floridaatlantic,juliogarcia_unlv_2016,0.5454545454545454,1,1,1.0,0.8863636363636364
"('justinalexander_louisianalafayette', 'mauricealexander_utahstate_2011')",justinalexander_louisianalafayette,mauricealexander_utahstate_2011,0.625,1,1,1.0,0.90625
"('justincherocci_centralmichigan', 'justincooper_texastech_2011')",justincherocci_centralmichigan,justincooper_texastech_2011,0.5714285714285714,1,1,1.0,0.8928571428571428
"('justineast_eastcarolina', 'justinhunter_tennessee_2010')",justineast_eastcarolina,justinhunter_tennessee_2010,0.5833333333333333,1,1,1.0,0.8958333333333333
"('justinhamilton_louisianalafayette', 'justinhamilton_louisiana_2011')",justinhamilton_louisianalafayette,justinhamilton_louisiana_2011,1.0,1,1,1.0,1.0
"('justinhardy_eastcarolina', 'justinhardee_illinois_2012')",justinhardy_eastcarolina,justinhardee_illinois_2012,0.8333333333333334,1,1,1.0,0.9583333333333334
"('justinhenderson_louisianatech', 'austonanderson_northwestern_2014')",justinhenderson_louisianatech,austonanderson_northwestern_2014,0.7333333333333334,1,1,1.0,0.9333333333333333
"('justiniwuji_texasstate', 'justincurrie_westernmichigan_2011')",justiniwuji_texasstate,justincurrie_westernmichigan_2011,0.5833333333333333,1,1,1.0,0.8958333333333333
"('justinparrish_kentstate', 'lancecarson_oklahomastate_2002')",justinparrish_kentstate,lancecarson_oklahomastate_2002,0.15384615384615385,1,1,1.0,0.7884615384615384
"('justinrice_arkansasstate', 'justinwright_tulsa_2018')",justinrice_arkansasstate,justinwright_tulsa_2018,0.6666666666666667,1,1,1.0,0.9166666666666667
"('justinvogel_miami', 'austinbarnes_easternmichigan_2013')",justinvogel_miami,austinbarnes_easternmichigan_2013,0.5,1,1,1.0,0.875
"('kaarevedvik_marshall', 'naterenfro_maryland_2011')",kaarevedvik_marshall,naterenfro_maryland_2011,0.2727272727272727,1,1,1.0,0.8181818181818181
"('kadenelliss_idaho', 'averyellis_temple_2012')",kadenelliss_idaho,averyellis_temple_2012,0.5454545454545454,1,1,1.0,0.8863636363636364
"('kadofiwright_buffalo', 'scoobywright_arizona_2013')",kadofiwright_buffalo,scoobywright_arizona_2013,0.5833333333333333,1,1,1.0,0.8958333333333333
"('kajamotavao_hawaii', 'salamofiso_arizonastate_2012')",kajamotavao_hawaii,salamofiso_arizonastate_2012,0.4545454545454546,1,1,1.0,0.8636363636363636
"('kakalebmcgary_washington', 'tylermcgarr_cincinnati_2015')",kakalebmcgary_washington,tylermcgarr_cincinnati_2015,0.5384615384615384,1,1,1.0,0.8846153846153846
"('kalilpimpleton_centralmichigan', 'kalilpimpleton_virginiatech_2017')",kalilpimpleton_centralmichigan,kalilpimpleton_virginiatech_2017,1.0,1,1,1.0,1.0
"('kamarjorden_bowlinggreen', 'kemontebateman_arizonastate_2008')",kamarjorden_bowlinggreen,kemontebateman_arizonastate_2008,0.2857142857142857,1,1,1.0,0.8214285714285714
"('kameronbutler_miamiofohio', 'cameronmurray_oklahomastate_2016')",kameronbutler_miamiofohio,cameronmurray_oklahomastate_2016,0.5384615384615384,1,1,1.0,0.8846153846153846
"('keenenbrown_texasstate', 'connorbrown_ohio_2014')",keenenbrown_texasstate,connorbrown_ohio_2014,0.5454545454545454,1,1,1.0,0.8863636363636364
"('keionadams_westernmichigan', 'kevinwilliams_nebraska_2011')",keionadams_westernmichigan,kevinwilliams_nebraska_2011,0.46153846153846156,1,1,1.0,0.8653846153846154
"('keithbrown_westernkentucky', 'keithbrown_louisville_2012')",keithbrown_westernkentucky,keithbrown_louisville_2012,1.0,1,1,1.0,1.0
"('keithismael_sandiegostate', 'keithlumpkin_rutgers_2011')",keithismael_sandiegostate,keithlumpkin_rutgers_2011,0.5,1,1,1.0,0.875
"('keithshologan_centralflorida', 'lancecarson_oklahomastate_2002')",keithshologan_centralflorida,lancecarson_oklahomastate_2002,0.15384615384615385,1,1,1.0,0.7884615384615384
"('kellytalavou_utah', 'lancecarson_oklahomastate_2002')",kellytalavou_utah,lancecarson_oklahomastate_2002,0.16666666666666663,1,1,1.0,0.7916666666666666
"('kemaalishmael_centralflorida', 'geneanderson_southernmississippi_2007')",kemaalishmael_centralflorida,geneanderson_southernmississippi_2007,0.15384615384615385,1,1,1.0,0.7884615384615384
"('kemonhall_northtexas', 'jasonhall_texas_2014')",kemonhall_northtexas,jasonhall_texas_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('kendalllamm_appalachianstate', 'walkerwilliams_wisconsin_2012')",kendalllamm_appalachianstate,walkerwilliams_wisconsin_2012,0.4285714285714286,1,1,1.0,0.8571428571428572
"('kennylawler_california', 'kennystills_oklahoma_2010')",kennylawler_california,kennystills_oklahoma_2010,0.5454545454545454,1,1,1.0,0.8863636363636364
"('kentkern_miamiofohio', 'trentmartin_tulsa_2011')",kentkern_miamiofohio,trentmartin_tulsa_2011,0.4545454545454546,1,1,1.0,0.8636363636363636
"('kevindixon_troy', 'jessebowman_mississippistate_2007')",kevindixon_troy,jessebowman_mississippistate_2007,0.18181818181818177,1,1,1.0,0.7954545454545454
"('kevinellison_georgiasouthern', 'kevinsousa_wakeforest_2011')",kevinellison_georgiasouthern,kevinsousa_wakeforest_2011,0.5,1,1,1.0,0.875
"('kevinmcgill_easternmichigan', 'devingil_michigan_2016')",kevinmcgill_easternmichigan,devingil_michigan_2016,0.6363636363636364,1,1,1.0,0.9090909090909091
"('kevinstrongjr_utsa', 'kevinmcreynolds_ucla_2011')",kevinstrongjr_utsa,kevinmcreynolds_ucla_2011,0.4666666666666667,1,1,1.0,0.8666666666666667
"('kevinthurmon_arkansasstate', 'kevinthurmon_ballstate_2015')",kevinthurmon_arkansasstate,kevinthurmon_ballstate_2015,1.0,1,1,1.0,1.0
"('kevinwhimpey_utahstate', 'kevinreihner_stanford_2011')",kevinwhimpey_utahstate,kevinreihner_stanford_2011,0.5833333333333333,1,1,1.0,0.8958333333333333
"('khyrisouthern_southernmississippi', 'erichumphrey_oklahoma_2010')",khyrisouthern_southernmississippi,erichumphrey_oklahoma_2010,0.3076923076923077,1,1,1.0,0.8269230769230769
"('kjsails_southflorida', 'kjsails_northcarolina_2016')",kjsails_southflorida,kjsails_northcarolina_2016,1.0,1,1,1.0,1.0
"('kkcostello_stanford', 'kjcostello_stanford_2016')",kkcostello_stanford,kjcostello_stanford_2016,0.9,1,1,1.0,0.975
"('koreysouthern_southernmississippi', 'austinmoss_arkansas_2009')",koreysouthern_southernmississippi,austinmoss_arkansas_2009,0.07692307692307687,1,1,1.0,0.7692307692307692
"('kyelelhemby_southernmississippi', 'kevinhenry_oklahomastate_2015')",kyelelhemby_southernmississippi,kevinhenry_oklahomastate_2015,0.4545454545454546,1,1,1.0,0.8636363636363636
"('kyleharmon_sanjosestate', 'kyleharmon_california_2017')",kyleharmon_sanjosestate,kyleharmon_california_2017,1.0,1,1,1.0,1.0
"('kylejohnson_airforce', 'kyronjohnson_kansas_2017')",kylejohnson_airforce,kyronjohnson_kansas_2017,0.75,1,1,1.0,0.9375
"('kylekramermiami_miamiofohio', 'tylernewsome_notredame_2014')",kylekramermiami_miamiofohio,tylernewsome_notredame_2014,0.4,1,1,1.0,0.85
"('kylengranson_smu', 'kylengranson_rice_2016')",kylengranson_smu,kylengranson_rice_2016,1.0,1,1,1.0,1.0
"('ladariusgreen_louisianalafayette', 'haroldmoleni_utahstate_2008')",ladariusgreen_louisianalafayette,haroldmoleni_utahstate_2008,0.23076923076923073,1,1,1.0,0.8076923076923077
"('lamarsouthern_southernmississippi', 'antoniofoster_georgiatech_2009')",lamarsouthern_southernmississippi,antoniofoster_georgiatech_2009,0.15384615384615385,1,1,1.0,0.7884615384615384
"('lanceeast_eastcarolina', 'lanceray_arkansas_2009')",lanceeast_eastcarolina,lanceray_arkansas_2009,0.6666666666666667,1,1,1.0,0.9166666666666667
"('lanstontanyi_coloradostate', 'johnathanhankins_ohiostate_2010')",lanstontanyi_coloradostate,johnathanhankins_ohiostate_2010,0.375,1,1,1.0,0.84375
"('larrymcswain_alabamabirmingham', 'lancecarson_oklahomastate_2002')",larrymcswain_alabamabirmingham,lancecarson_oklahomastate_2002,0.33333333333333337,1,1,1.0,0.8333333333333334
"('larryparker_sandiegostate', 'chrispayne_southcarolina_2009')",larryparker_sandiegostate,chrispayne_southcarolina_2009,0.36363636363636365,1,1,1.0,0.8409090909090909
"('leightonvanderesch_boisestate', 'keatonanderson_alabama_2015')",leightonvanderesch_boisestate,keatonanderson_alabama_2015,0.5555555555555556,1,1,1.0,0.8888888888888888
"('leonardobates_louisiana', 'thomasricketts_pennstate_2010')",leonardobates_louisiana,thomasricketts_pennstate_2010,0.3571428571428571,1,1,1.0,0.8392857142857143
"('lestercoleman_virginia', 'peterdeppe_northernillinois_2014')",lestercoleman_virginia,peterdeppe_northernillinois_2014,0.3846153846153846,1,1,1.0,0.8461538461538461
"('lesterjean_floridaatlantic', 'kemontebateman_arizonastate_2008')",lesterjean_floridaatlantic,kemontebateman_arizonastate_2008,0.4285714285714286,1,1,1.0,0.8571428571428572
"('logantago_washingtonstate', 'loganslaughter_centralmichigan_2015')",logantago_washingtonstate,loganslaughter_centralmichigan_2015,0.5,1,1,1.0,0.875
"('lorenzoalexander_california', 'lancecarson_oklahomastate_2002')",lorenzoalexander_california,lancecarson_oklahomastate_2002,0.25,1,1,1.0,0.8125
"('lorenzomaudlin_louisville', 'lorenzophillips_lsu_2012')",lorenzomaudlin_louisville,lorenzophillips_lsu_2012,0.6,1,1,1.0,0.9
"('louiszervos_ohio', 'chrisayers_floridainternational_2012')",louiszervos_ohio,chrisayers_floridainternational_2012,0.36363636363636365,1,1,1.0,0.8409090909090909
"('luispolanco_westernkentucky', 'lucaspatrick_duke_2011')",luispolanco_westernkentucky,lucaspatrick_duke_2011,0.41666666666666663,1,1,1.0,0.8541666666666666
"('lukeelzingaelzinga_centralmichigan', 'colindowning_iowastate_2014')",lukeelzingaelzinga_centralmichigan,colindowning_iowastate_2014,0.33333333333333337,1,1,1.0,0.8333333333333334
"('lukefalk_washingtonstate', 'blakerankin_rutgers_2012')",lukefalk_washingtonstate,blakerankin_rutgers_2012,0.4545454545454546,1,1,1.0,0.8636363636363636
"('macloudermilk_centralflorida', 'colindowning_iowastate_2014')",macloudermilk_centralflorida,colindowning_iowastate_2014,0.23076923076923073,1,1,1.0,0.8076923076923077
"('malachifreeman_akron', 'jabarigorman_florida_2011')",malachifreeman_akron,jabarigorman_florida_2011,0.4285714285714286,1,1,1.0,0.8571428571428572
"('malekiharris_southalabama', 'charlesharris_memphis_2011')",malekiharris_southalabama,charlesharris_memphis_2011,0.6153846153846154,1,1,1.0,0.9038461538461539
"('manesehopoi_washington', 'lancecarson_oklahomastate_2002')",manesehopoi_washington,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('manreyamour_georgiasouthern', 'barrettgouger_vanderbilt_2012')",manreyamour_georgiasouthern,barrettgouger_vanderbilt_2012,0.46153846153846156,1,1,1.0,0.8653846153846154
"('marcconelson_tulsa', 'geneanderson_southernmississippi_2007')",marcconelson_tulsa,geneanderson_southernmississippi_2007,0.33333333333333337,1,1,1.0,0.8333333333333334
"('marcusbartels_floridaatlantic', 'jonathanharris_sanjosestate_2007')",marcusbartels_floridaatlantic,jonathanharris_sanjosestate_2007,0.2142857142857143,1,1,1.0,0.8035714285714286
"('marcusbrown_cincinnati', 'kurtisbrown_arizona_2017')",marcusbrown_cincinnati,kurtisbrown_arizona_2017,0.6363636363636364,1,1,1.0,0.9090909090909091
"('marcusjohnson_miamiofohio', 'lancecarson_oklahomastate_2002')",marcusjohnson_miamiofohio,lancecarson_oklahomastate_2002,0.3846153846153846,1,1,1.0,0.8461538461538461
"('marcusjones_louisville', 'lancecarson_oklahomastate_2002')",marcusjones_louisville,lancecarson_oklahomastate_2002,0.18181818181818177,1,1,1.0,0.7954545454545454
"('marcusparker_newmexico', 'lancecarson_oklahomastate_2002')",marcusparker_newmexico,lancecarson_oklahomastate_2002,0.33333333333333337,1,1,1.0,0.8333333333333334
"('marcustrice_northtexas', 'marcusjones_minnesota_2011')",marcustrice_northtexas,marcusjones_minnesota_2011,0.5454545454545454,1,1,1.0,0.8863636363636364
"('marcuswest_memphis', 'lancecarson_oklahomastate_2002')",marcuswest_memphis,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('mardygilyard_cincinnati', 'martavisbryant_clemson_2010')",mardygilyard_cincinnati,martavisbryant_clemson_2010,0.4285714285714286,1,1,1.0,0.8571428571428572
"('margushunt_smu', 'garrisonsmith_georgia_2010')",margushunt_smu,garrisonsmith_georgia_2010,0.3076923076923077,1,1,1.0,0.8269230769230769
"('mariowilliams_alstate', 'lancecarson_oklahomastate_2002')",mariowilliams_alstate,lancecarson_oklahomastate_2002,0.07692307692307687,1,1,1.0,0.7692307692307692
"('mariowilliams_calstate', 'lancecarson_oklahomastate_2002')",mariowilliams_calstate,lancecarson_oklahomastate_2002,0.07692307692307687,1,1,1.0,0.7692307692307692
"('marquesswilson_washingtonstate', 'lanceray_arkansas_2009')",marquesswilson_washingtonstate,lanceray_arkansas_2009,0.1428571428571429,1,1,1.0,0.7857142857142857
"('marquiscopeland_cincinnati', 'marquiseoverton_oklahoma_2015')",marquiscopeland_cincinnati,marquiseoverton_oklahoma_2015,0.6,1,1,1.0,0.9
"('martaviusprince_southernmississippi', 'lancecarson_oklahomastate_2002')",martaviusprince_southernmississippi,lancecarson_oklahomastate_2002,0.19999999999999996,1,1,1.0,0.8
"('masonhampton_boisestate', 'masonwalter_arizonastate_2015')",masonhampton_boisestate,masonwalter_arizonastate_2015,0.5833333333333333,1,1,1.0,0.8958333333333333
"('mattbayliss_utsa', 'mattkeller_syracuse_2015')",mattbayliss_utsa,mattkeller_syracuse_2015,0.4545454545454546,1,1,1.0,0.8636363636363636
"('mattbeardall_marshall', 'nateadams_maryland_2014')",mattbeardall_marshall,nateadams_maryland_2014,0.5,1,1,1.0,0.875
"('mattbreida_georgiasouthern', 'matthewdayes_northcarolinastate_2013')",mattbreida_georgiasouthern,matthewdayes_northcarolinastate_2013,0.5,1,1,1.0,0.875
"('matthewchatelain_southernmississippi', 'lancecarson_oklahomastate_2002')",matthewchatelain_southernmississippi,lancecarson_oklahomastate_2002,0.3125,1,1,1.0,0.828125
"('matthewwright_centralflorida', 'matthewcoghlin_michiganstate_2016')",matthewwright_centralflorida,matthewcoghlin_michiganstate_2016,0.5714285714285714,1,1,1.0,0.8928571428571428
"('mattiasciabatti_southflorida', 'matthaack_arizonastate_2013')",mattiasciabatti_southflorida,matthaack_arizonastate_2013,0.4,1,1,1.0,0.85
"('mattlinehan_idaho', 'brettsheehan_southalabama_2013')",mattlinehan_idaho,brettsheehan_southalabama_2013,0.5,1,1,1.0,0.875
"('mauricemorris_navy', 'maverickmorris_clemson_2013')",mauricemorris_navy,maverickmorris_clemson_2013,0.7857142857142857,1,1,1.0,0.9464285714285714
"('maxhalpin_westernkentucky', 'maxscharping_northernillinois_2014')",maxhalpin_westernkentucky,maxscharping_northernillinois_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
